C1,C2,C3,C4,C5,C6,C7,C8,Type
2934768001,17118670,565764692,3434370318,0,16503605,1756126357,34514, NFlaky
2950130822,17254989,568613781,3453734563,0,16610747,1770157436,34520, NFlaky
2965603297,17416907,571445987,3474571630,0,16736086,1786748001,34521, NFlaky
3005342274,17743871,578859576,3522975220,0,17021638,1815957371,34546, NFlaky
3072247657,18126658,591835571,3590222219,0,17425483,1850368950,34635, NFlaky
3086498533,18274769,594428443,3608746947,0,17534742,1865279676,34635, NFlaky
3100142619,18417310,596910205,3625303891,0,17633374,1877616917,34635, NFlaky
3113933639,18574885,599417277,3646497324,0,17744960,1892991904,34636, NFlaky
3139442564,18772085,604083409,3674622271,0,17920083,1912038218,34643, NFlaky
3153727997,18917975,606692535,3691734008,0,18021925,1924662937,34643, NFlaky
3167423868,19081971,609187402,3711608721,0,18129898,1938139908,34644, NFlaky
5072787338,33528844,954393446,5139113339,0,26613419,2654926662,18665, NFlaky
5086421931,33687681,956922791,5160404450,0,26717876,2669139722,18665, NFlaky
5100832679,33860919,959582104,5184172167,0,26832631,2683509899,18666, NFlaky
5110720363,33975226,961406320,5200933142,0,26898126,2694081457,18666, NFlaky
5121366824,34100094,963366907,5216940599,0,26979155,2704266188,18666, NFlaky
5133289573,34246108,965556968,5236721853,0,27074728,2716926254,18666, NFlaky
5145266354,34373790,967755093,5251584790,0,27158499,2728327156,18666, NFlaky
5156799630,34516254,969871672,5269478603,0,27248434,2739976124,18666, NFlaky
5168397970,34644170,971999720,5284096009,0,27329610,2750210472,18667, NFlaky
5179853012,34782465,974095530,5301552058,0,27417252,2762602516,18667, NFlaky
5192349919,34902805,976418999,5317910662,0,27496424,2773451109,18670, NFlaky
5203896730,35036558,978535584,5333955470,0,27580418,2784620369,18670, NFlaky
4.21935E+11,713284937,79641713594,2.23719E+11,0,595264668,55855540393,142760, NFlaky
4.21946E+11,713432726,79643817077,2.2374E+11,0,595355713,55874899714,142760, NFlaky
4.2196E+11,713593912,79646386688,2.23766E+11,0,595460596,55896320494,142760, NFlaky
4.21972E+11,713731063,79648586112,2.23785E+11,0,595545235,55915149418,142760, NFlaky
4.21984E+11,713873302,79650643190,2.23806E+11,0,595632788,55933106183,142760, NFlaky
4.21995E+11,714016045,79652661542,2.23826E+11,0,595715773,55949811056,142760, NFlaky
4.22006E+11,714156191,79654713182,2.23845E+11,0,595797345,55966356577,142760, NFlaky
4.22015E+11,714271382,79656527759,2.23861E+11,0,595864075,55981584403,142760, NFlaky
4.22026E+11,714403877,79658520540,2.23882E+11,0,595942429,56001532375,142760, NFlaky
4.22037E+11,714537193,79660521909,2.23901E+11,0,596018719,56019366248,142760, NFlaky
4.22049E+11,714667168,79662782244,2.23921E+11,0,596104946,56034729958,142763, NFlaky
4.22059E+11,714764229,79664512472,2.23934E+11,0,596156842,56046139993,142763, NFlaky
5122884327,34867557,965708719,5831764555,0,26897776,3429152319,20768, NFlaky
5136562115,35026890,968232130,5858463224,0,27001916,3451891085,20768, NFlaky
5151008301,35172160,970888414,5881141584,0,27104822,3471691144,20768, NFlaky
5160934399,35267522,972725163,5894051737,0,27159119,3482941129,20768, NFlaky
5171563798,35378962,974687113,5909293689,0,27228855,3496761282,20768, NFlaky
5183515414,35510449,976886392,5927681088,0,27312628,3513561386,20768, NFlaky
5195471193,35643438,979083345,5945019058,0,27397019,3528587332,20768, NFlaky
5207077912,35770420,981218252,5961460491,0,27476244,3542672557,20768, NFlaky
5219000676,35897990,983416421,5978217555,0,27555014,3557109008,20768, NFlaky
5230634532,36028341,985554699,5995447006,0,27636791,3571660261,20768, NFlaky
5243256978,36139401,987910525,6010657508,0,27711667,3582827626,20770, NFlaky
5254962427,36269678,990064867,6027078200,0,27792132,3596046064,20770, NFlaky
5140990834,36508838,968574991,5840022923,0,27934262,3558716258,20011, NFlaky
5151588751,36652478,970532315,5861805942,0,28015866,3576080733,20011, NFlaky
5163855980,36800644,972793442,5886898931,0,28113794,3595229322,20011, NFlaky
5175655260,36924334,975008828,5908826414,0,28194609,3610830142,20013, NFlaky
5184754857,37015228,976702756,5921221320,0,28243214,3622273618,20013, NFlaky
5195703717,37158490,978729745,5943620822,0,28333729,3640689599,20013, NFlaky
5206193079,37295847,980669098,5965391375,0,28416805,3657513050,20014, NFlaky
5217611969,37435460,982774097,5988817068,0,28503611,3675571285,20014, NFlaky
5228594161,37575964,984810969,6011381293,0,28596599,3692089093,20016, NFlaky
5239307469,37720568,986793596,6033440639,0,28686665,3708536182,20016, NFlaky
5249811840,37849361,988738497,6055238991,0,28767434,3725255197,20016, NFlaky
5260347015,37965416,990686226,6071583805,0,28839172,3739544261,20016, NFlaky
3079191720,17826543,587412411,3272142558,0,16389308,1680863127,39343, NFlaky
3090842672,17953672,589552868,3291188636,0,16474504,1697246373,39343, NFlaky
3105332363,18124808,592194232,3315802013,0,16602537,1717349905,39344, NFlaky
3135426332,18339500,598009207,3351230966,0,16798486,1742644986,39351, NFlaky
3159416333,18564969,602426925,3387383549,0,16991137,1768764322,39360, NFlaky
3173660925,18724023,605027930,3406879223,0,17100967,1783938616,39360, NFlaky
3191230782,18900674,608254919,3430145125,0,17234025,1801404648,39361, NFlaky
3214889135,19090170,612583862,3458319387,0,17396321,1821667388,39365, NFlaky
3228287507,19237612,615024274,3475839157,0,17498372,1835906869,39365, NFlaky
3240337492,19368589,617249043,3491892101,0,17588685,1848994934,39366, NFlaky
3254075966,19500598,619793946,3510152444,0,17680202,1861832269,39369, NFlaky
3266912932,19644482,622130474,3527486255,0,17779467,1876380548,39370, NFlaky
4.31136E+11,591235715,81065084410,2.24316E+11,0,623232247,51761827536,125940, NFlaky
4.31147E+11,591369136,81067196377,2.24337E+11,0,623321043,51775403464,125940, NFlaky
4.31158E+11,591501051,81069215678,2.24356E+11,0,623405921,51787760594,125940, NFlaky
4.31168E+11,591610252,81071021705,2.24368E+11,0,623473594,51796126406,125940, NFlaky
4.31178E+11,591721542,81072831984,2.24383E+11,0,623545259,51806175576,125940, NFlaky
4.31187E+11,591828477,81074584471,2.24397E+11,0,623608950,51817701522,125940, NFlaky
4.31197E+11,591946194,81076430843,2.24412E+11,0,623681599,51829036237,125940, NFlaky
4.31205E+11,592028553,81077974016,2.24423E+11,0,623727005,51836303227,125940, NFlaky
4.31215E+11,592135683,81079755585,2.24435E+11,0,623792104,51846151524,125940, NFlaky
4.31226E+11,592235191,81081815201,2.2445E+11,0,623859314,51855971498,125943, NFlaky
4.31235E+11,592352586,81083658001,2.24466E+11,0,623931564,51867550436,125943, NFlaky
4.31245E+11,592469736,81085480457,2.24482E+11,0,624001981,51879558204,125943, NFlaky
10966483669,70836674,2063347162,11209181755,0,54832034,6359155973,49752, NFlaky
10977578680,70945924,2065415563,11224274704,0,54909173,6371672164,49752, NFlaky
10985494930,71025486,2066905369,11234833148,0,54950386,6380889077,49752, NFlaky
10994953866,71130124,2068672564,11248009682,0,55013381,6392285202,49752, NFlaky
11004358177,71236012,2070428225,11264002526,0,55082718,6407191047,49753, NFlaky
11013703466,71335893,2072181488,11276711581,0,55142325,6418146028,49753, NFlaky
11024528169,71432848,2074230800,11290386087,0,55204607,6428573704,49755, NFlaky
11035261796,71545810,2076230089,11305618037,0,55278369,6442076700,49756, NFlaky
11044727526,71650379,2077994912,11318662585,0,55342155,6453348273,49756, NFlaky
11054133857,71753313,2079747214,11331903426,0,55404769,6465087092,49756, NFlaky
11063414026,71855872,2081476417,11344506130,0,55466727,6475890151,49756, NFlaky
11072927380,71959790,2083254234,11357481910,0,55531476,6486710616,49756, NFlaky
7574298546,53510250,1423183042,9600273117,0,39071387,5768374114,18239, NFlaky
7585504886,53630083,1425262813,9616776170,0,39146937,5784068316,18239, NFlaky
7595565871,53738267,1427133033,9630652099,0,39215087,5796565417,18239, NFlaky
7605433521,53842392,1428967627,9643236563,0,39279534,5806987336,18239, NFlaky
7613892800,53922159,1430557115,9653559995,0,39322253,5815394937,18239, NFlaky
7626349435,54038314,1432870901,9670630252,0,39403860,5830265901,18239, NFlaky
